time_ns helix_frac turn_frac bend_frac coil_frac sheet_frac ppii_frac break_frac n_frames
42.500 0.0000 0.3333 0.0000 0.6667 0.0000 0.0000 0.0000 50
43.500 0.0000 0.3300 0.0133 0.6567 0.0000 0.0000 0.0000 50
44.500 0.0000 0.3367 0.0000 0.6633 0.0000 0.0000 0.0000 50
45.500 0.0000 0.3433 0.0000 0.6567 0.0000 0.0000 0.0000 50
46.500 0.0000 0.3367 0.0000 0.6633 0.0000 0.0000 0.0000 50
47.500 0.0000 0.3433 0.0000 0.6567 0.0000 0.0000 0.0000 50
48.500 0.0000 0.3367 0.0000 0.6633 0.0000 0.0000 0.0000 50
49.500 0.0000 0.3333 0.0000 0.6667 0.0000 0.0000 0.0000 50
50.500 0.0000 0.3333 0.0000 0.6667 0.0000 0.0000 0.0000 50
51.500 0.0000 0.3333 0.0000 0.6667 0.0000 0.0000 0.0000 50
52.500 0.0000 0.3333 0.0000 0.6667 0.0000 0.0000 0.0000 50
53.500 0.0000 0.3367 0.0000 0.6633 0.0000 0.0000 0.0000 50
54.500 0.0000 0.3333 0.0000 0.6667 0.0000 0.0000 0.0000 50
55.500 0.0000 0.3333 0.0000 0.6667 0.0000 0.0000 0.0000 50
56.500 0.0000 0.1333 0.0067 0.8600 0.0000 0.0000 0.0000 50
57.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
58.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
59.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
60.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
61.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
62.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
63.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
64.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
65.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
66.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
67.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
68.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
69.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
70.500 0.0000 0.0000 0.0100 0.9900 0.0000 0.0000 0.0000 50
71.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
72.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
73.500 0.0000 0.0000 0.0200 0.9800 0.0000 0.0000 0.0000 50
74.500 0.0000 0.0000 0.0233 0.9767 0.0000 0.0000 0.0000 50
75.500 0.0000 0.0000 0.0433 0.9567 0.0000 0.0000 0.0000 50
76.500 0.0000 0.0000 0.0200 0.9800 0.0000 0.0000 0.0000 50
77.500 0.0000 0.0000 0.0067 0.9933 0.0000 0.0000 0.0000 50
78.500 0.0000 0.0000 0.0133 0.9867 0.0000 0.0000 0.0000 50
79.500 0.0000 0.0000 0.0067 0.9933 0.0000 0.0000 0.0000 50
80.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
81.500 0.0000 0.0000 0.0267 0.9733 0.0000 0.0000 0.0000 50
82.500 0.0000 0.0000 0.0767 0.9233 0.0000 0.0000 0.0000 50
83.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
84.500 0.0000 0.0000 0.0633 0.9367 0.0000 0.0000 0.0000 50
85.500 0.0000 0.0000 0.0433 0.9567 0.0000 0.0000 0.0000 50
86.500 0.0000 0.0000 0.0467 0.9533 0.0000 0.0000 0.0000 50
87.500 0.0000 0.0000 0.0367 0.9633 0.0000 0.0000 0.0000 50
88.500 0.0000 0.0000 0.0467 0.9533 0.0000 0.0000 0.0000 50
89.500 0.0000 0.0000 0.0367 0.9633 0.0000 0.0000 0.0000 50
90.500 0.0000 0.0000 0.0133 0.9867 0.0000 0.0000 0.0000 50
91.500 0.0000 0.0000 0.0267 0.9733 0.0000 0.0000 0.0000 50
92.500 0.0000 0.0000 0.0100 0.9900 0.0000 0.0000 0.0000 50
93.500 0.0000 0.0000 0.0133 0.9867 0.0000 0.0000 0.0000 50
94.500 0.0000 0.0000 0.0067 0.9933 0.0000 0.0000 0.0000 50
95.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
96.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
97.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
98.500 0.0000 0.0000 0.0067 0.9933 0.0000 0.0000 0.0000 50
99.500 0.0000 0.0000 0.0098 0.9902 0.0000 0.0000 0.0000 51
