time_ns helix_frac turn_frac bend_frac coil_frac sheet_frac ppii_frac break_frac n_frames
33.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
34.500 0.0000 0.0133 0.0000 0.9867 0.0000 0.0000 0.0000 50
35.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
36.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
37.500 0.0000 0.0200 0.0300 0.9500 0.0000 0.0000 0.0000 50
38.500 0.0000 0.0000 0.0300 0.9700 0.0000 0.0000 0.0000 50
39.500 0.0000 0.0133 0.0567 0.9300 0.0000 0.0000 0.0000 50
40.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
41.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 50
42.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
43.500 0.0000 0.0400 0.0500 0.9100 0.0000 0.0000 0.0000 50
44.500 0.0000 0.1467 0.0900 0.7633 0.0000 0.0000 0.0000 50
45.500 0.0000 0.0933 0.1100 0.7967 0.0000 0.0000 0.0000 50
46.500 0.0000 0.0333 0.0967 0.8700 0.0000 0.0000 0.0000 50
47.500 0.0000 0.1400 0.0967 0.7633 0.0000 0.0000 0.0000 50
48.500 0.0000 0.1267 0.1033 0.7700 0.0000 0.0000 0.0000 50
49.500 0.0000 0.1000 0.1133 0.7867 0.0000 0.0000 0.0000 50
50.500 0.0000 0.1200 0.1067 0.7733 0.0000 0.0000 0.0000 50
51.500 0.0000 0.1133 0.1067 0.7800 0.0000 0.0000 0.0000 50
52.500 0.0000 0.0200 0.0433 0.9367 0.0000 0.0000 0.0000 50
53.500 0.0000 0.0000 0.0200 0.9800 0.0000 0.0000 0.0000 50
54.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
55.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
56.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
57.500 0.0000 0.0000 0.1200 0.8800 0.0000 0.0000 0.0000 50
58.500 0.0000 0.0000 0.1200 0.8800 0.0000 0.0000 0.0000 50
59.500 0.0000 0.0000 0.1067 0.8933 0.0000 0.0000 0.0000 50
60.500 0.0000 0.0000 0.1567 0.8433 0.0000 0.0000 0.0000 50
61.500 0.0000 0.0000 0.0767 0.9233 0.0000 0.0000 0.0000 50
62.500 0.0000 0.0000 0.0500 0.9500 0.0000 0.0000 0.0000 50
63.500 0.0000 0.0000 0.0133 0.9867 0.0000 0.0000 0.0000 50
64.500 0.0000 0.0067 0.0500 0.9433 0.0000 0.0000 0.0000 50
65.500 0.0000 0.0000 0.1467 0.8533 0.0000 0.0000 0.0000 50
66.500 0.0000 0.0000 0.1633 0.8367 0.0000 0.0000 0.0000 50
67.500 0.0000 0.0000 0.1067 0.8933 0.0000 0.0000 0.0000 50
68.500 0.0000 0.0000 0.0633 0.9367 0.0000 0.0000 0.0000 50
69.500 0.0000 0.0200 0.0500 0.9300 0.0000 0.0000 0.0000 50
70.500 0.0000 0.0000 0.0633 0.9367 0.0000 0.0000 0.0000 50
71.500 0.0000 0.0000 0.1300 0.8700 0.0000 0.0000 0.0000 50
72.500 0.0000 0.0000 0.1567 0.8433 0.0000 0.0000 0.0000 50
73.500 0.0000 0.0000 0.1500 0.8500 0.0000 0.0000 0.0000 50
74.500 0.0000 0.0000 0.1500 0.8500 0.0000 0.0000 0.0000 50
75.500 0.0000 0.0000 0.1467 0.8533 0.0000 0.0000 0.0000 50
76.500 0.0000 0.0600 0.0933 0.8467 0.0000 0.0000 0.0000 50
77.500 0.0000 0.0067 0.0900 0.9033 0.0000 0.0000 0.0000 50
78.500 0.0000 0.0000 0.0400 0.9600 0.0000 0.0000 0.0000 50
79.500 0.0000 0.0000 0.1233 0.8767 0.0000 0.0000 0.0000 50
80.500 0.0000 0.0067 0.1067 0.8867 0.0000 0.0000 0.0000 50
81.500 0.0000 0.0067 0.0800 0.9133 0.0000 0.0000 0.0000 50
82.500 0.0000 0.0200 0.0933 0.8867 0.0000 0.0000 0.0000 50
83.500 0.0000 0.0067 0.0333 0.9600 0.0000 0.0000 0.0000 50
84.500 0.0000 0.0000 0.0167 0.9833 0.0000 0.0000 0.0000 50
85.500 0.0000 0.0133 0.0600 0.9267 0.0000 0.0000 0.0000 50
86.500 0.0000 0.0200 0.0633 0.9167 0.0000 0.0000 0.0000 50
87.500 0.0000 0.0533 0.1067 0.8400 0.0000 0.0000 0.0000 50
88.500 0.0000 0.0333 0.0867 0.8800 0.0000 0.0000 0.0000 50
89.500 0.0000 0.0267 0.0700 0.9033 0.0000 0.0000 0.0000 50
90.500 0.0000 0.0400 0.0633 0.8967 0.0000 0.0000 0.0000 50
91.500 0.0000 0.0133 0.0800 0.9067 0.0000 0.0000 0.0000 50
92.500 0.0000 0.0333 0.0667 0.9000 0.0000 0.0000 0.0000 50
93.500 0.0000 0.0067 0.0633 0.9300 0.0000 0.0000 0.0000 50
94.500 0.0000 0.0000 0.1067 0.8933 0.0000 0.0000 0.0000 50
95.500 0.0000 0.0000 0.1067 0.8933 0.0000 0.0000 0.0000 50
96.500 0.0000 0.0133 0.0433 0.9433 0.0000 0.0000 0.0000 50
97.500 0.0000 0.0000 0.0033 0.9967 0.0000 0.0000 0.0000 50
98.500 0.0000 0.0067 0.0067 0.9867 0.0000 0.0000 0.0000 50
99.500 0.0000 0.0000 0.0000 1.0000 0.0000 0.0000 0.0000 51
