Metric_Name,Target_System,Last_20ns_Equil_Mean_Std,Full_100ns_Mean_Std,Min_Value,Max_Value,Scientific_Assessment
8_Radius_of_Gyration_Rg_(nm),Complex,2.3051 ± 0.0056,2.2972 ± 0.0094,2.2723,2.3285,STABLE
